L,mc,T,Jhash,observable,parameter,value
32,44,0.900000,c8f819bd,"Correlation",2,0.821571
32,44,0.900000,c8f819bd,"Correlation",3,0.801275
32,44,0.900000,c8f819bd,"Correlation",4,0.805153
32,44,0.900000,c8f819bd,"Correlation",5,0.779660
32,44,0.900000,c8f819bd,"Correlation",6,0.787975
32,44,0.900000,c8f819bd,"Correlation",7,0.766814
32,44,0.900000,c8f819bd,"Correlation",8,0.771877
32,44,0.900000,c8f819bd,"Correlation",9,0.759109
32,44,0.900000,c8f819bd,"Correlation",10,0.759359
32,44,0.900000,c8f819bd,"Correlation",12,0.753241
32,44,0.900000,c8f819bd,"Correlation",14,0.743045
32,44,0.900000,c8f819bd,"Correlation",16,0.735296
32,44,0.900000,c8f819bd,"Correlation",19,0.721540
32,44,0.900000,c8f819bd,"Correlation",22,0.713658
32,44,0.900000,c8f819bd,"Correlation",25,0.704500
32,44,0.900000,c8f819bd,"Correlation",29,0.693066
32,44,0.900000,c8f819bd,"Correlation",33,0.682414
32,44,0.900000,c8f819bd,"Correlation",39,0.669463
32,44,0.900000,c8f819bd,"Correlation",44,0.661479
32,44,0.900000,c8f819bd,"Correlation",51,0.650748
32,44,0.900000,c8f819bd,"Correlation",59,0.641105
32,44,0.900000,c8f819bd,"Correlation",68,0.629618
32,44,0.900000,c8f819bd,"Correlation",79,0.616417
32,44,0.900000,c8f819bd,"Correlation",91,0.604004
32,44,0.900000,c8f819bd,"Correlation",104,0.594700
32,44,0.900000,c8f819bd,"Correlation",120,0.578323
32,44,0.900000,c8f819bd,"Correlation",138,0.565235
32,44,0.900000,c8f819bd,"Correlation",159,0.553929
32,44,0.900000,c8f819bd,"Correlation",184,0.540025
32,44,0.900000,c8f819bd,"Correlation",212,0.529608
32,44,0.900000,c8f819bd,"Correlation",244,0.512710
32,44,0.900000,c8f819bd,"Correlation",281,0.502648
32,44,0.900000,c8f819bd,"Correlation",323,0.489301
32,44,0.900000,c8f819bd,"Correlation",372,0.477193
32,44,0.900000,c8f819bd,"Correlation",429,0.466529
32,44,0.900000,c8f819bd,"Correlation",494,0.455375
32,44,0.900000,c8f819bd,"Correlation",568,0.443984
32,44,0.900000,c8f819bd,"Correlation",655,0.432672
32,44,0.900000,c8f819bd,"Correlation",754,0.419265
32,44,0.900000,c8f819bd,"Correlation",868,0.410476
32,44,0.900000,c8f819bd,"Correlation",1000,0.393287
32,51,0.900000,c8f819bd,"Correlation",1,0.829543
32,51,0.900000,c8f819bd,"Correlation",2,0.820321
32,51,0.900000,c8f819bd,"Correlation",3,0.801150
32,51,0.900000,c8f819bd,"Correlation",4,0.806123
32,51,0.900000,c8f819bd,"Correlation",5,0.781703
32,51,0.900000,c8f819bd,"Correlation",6,0.792428
32,51,0.900000,c8f819bd,"Correlation",7,0.771368
32,51,0.900000,c8f819bd,"Correlation",8,0.775972
32,51,0.900000,c8f819bd,"Correlation",9,0.763044
32,51,0.900000,c8f819bd,"Correlation",10,0.763012
32,51,0.900000,c8f819bd,"Correlation",12,0.760170
32,51,0.900000,c8f819bd,"Correlation",14,0.747579
32,51,0.900000,c8f819bd,"Correlation",16,0.739313
32,51,0.900000,c8f819bd,"Correlation",19,0.726687
32,51,0.900000,c8f819bd,"Correlation",22,0.718605
32,51,0.900000,c8f819bd,"Correlation",25,0.707642
32,51,0.900000,c8f819bd,"Correlation",29,0.697661
32,51,0.900000,c8f819bd,"Correlation",33,0.687770
32,51,0.900000,c8f819bd,"Correlation",39,0.678133
32,51,0.900000,c8f819bd,"Correlation",44,0.670160
32,51,0.900000,c8f819bd,"Correlation",51,0.658067
32,51,0.900000,c8f819bd,"Correlation",59,0.647847
32,51,0.900000,c8f819bd,"Correlation",68,0.636544
32,51,0.900000,c8f819bd,"Correlation",79,0.625084
32,51,0.900000,c8f819bd,"Correlation",91,0.614784
32,51,0.900000,c8f819bd,"Correlation",104,0.601868
32,51,0.900000,c8f819bd,"Correlation",120,0.587949
32,51,0.900000,c8f819bd,"Correlation",138,0.578302
32,51,0.900000,c8f819bd,"Correlation",159,0.562329
32,51,0.900000,c8f819bd,"Correlation",184,0.550351
32,51,0.900000,c8f819bd,"Correlation",212,0.539347
32,51,0.900000,c8f819bd,"Correlation",244,0.526248
32,51,0.900000,c8f819bd,"Correlation",281,0.514858
32,51,0.900000,c8f819bd,"Correlation",323,0.502656
32,51,0.900000,c8f819bd,"Correlation",372,0.490839
32,51,0.900000,c8f819bd,"Correlation",429,0.479783
32,51,0.900000,c8f819bd,"Correlation",494,0.467175
32,51,0.900000,c8f819bd,"Correlation",568,0.456066
32,51,0.900000,c8f819bd,"Correlation",655,0.446591
32,51,0.900000,c8f819bd,"Correlation",754,0.433175
32,51,0.900000,c8f819bd,"Correlation",868,0.421878
32,51,0.900000,c8f819bd,"Correlation",1000,0.407340
32,59,0.900000,c8f819bd,"Correlation",1,0.831020
32,59,0.900000,c8f819bd,"Correlation",2,0.824169
32,59,0.900000,c8f819bd,"Correlation",3,0.806957
32,59,0.900000,c8f819bd,"Correlation",4,0.811468
32,59,0.900000,c8f819bd,"Correlation",5,0.785857
32,59,0.900000,c8f819bd,"Correlation",6,0.797006
32,59,0.900000,c8f819bd,"Correlation",7,0.774615
32,59,0.900000,c8f819bd,"Correlation",8,0.780747
32,59,0.900000,c8f819bd,"Correlation",9,0.770319
32,59,0.900000,c8f819bd,"Correlation",10,0.770508
32,59,0.900000,c8f819bd,"Correlation",12,0.762565
32,59,0.900000,c8f819bd,"Correlation",14,0.751529
32,59,0.900000,c8f819bd,"Correlation",16,0.745411
32,59,0.900000,c8f819bd,"Correlation",19,0.729980
32,59,0.900000,c8f819bd,"Correlation",22,0.725045
32,59,0.900000,c8f819bd,"Correlation",25,0.713457
32,59,0.900000,c8f819bd,"Correlation",29,0.706520
32,59,0.900000,c8f819bd,"Correlation",33,0.698175
32,59,0.900000,c8f819bd,"Correlation",39,0.687241
32,59,0.900000,c8f819bd,"Correlation",44,0.679850
32,59,0.900000,c8f819bd,"Correlation",51,0.669663
32,59,0.900000,c8f819bd,"Correlation",59,0.660124
32,59,0.900000,c8f819bd,"Correlation",68,0.647728
32,59,0.900000,c8f819bd,"Correlation",79,0.637849
32,59,0.900000,c8f819bd,"Correlation",91,0.626177
32,59,0.900000,c8f819bd,"Correlation",104,0.610607
32,59,0.900000,c8f819bd,"Correlation",120,0.600592
32,59,0.900000,c8f819bd,"Correlation",138,0.588920
32,59,0.900000,c8f819bd,"Correlation",159,0.577538
32,59,0.900000,c8f819bd,"Correlation",184,0.565764
32,59,0.900000,c8f819bd,"Correlation",212,0.549904
32,59,0.900000,c8f819bd,"Correlation",244,0.536354
32,59,0.900000,c8f819bd,"Correlation",281,0.528823
32,59,0.900000,c8f819bd,"Correlation",323,0.514442
32,59,0.900000,c8f819bd,"Correlation",372,0.502744
32,59,0.900000,c8f819bd,"Correlation",429,0.490008
32,59,0.900000,c8f819bd,"Correlation",494,0.481062
32,59,0.900000,c8f819bd,"Correlation",568,0.469735
32,59,0.900000,c8f819bd,"Correlation",655,0.456278
32,59,0.900000,c8f819bd,"Correlation",754,0.441421
32,59,0.900000,c8f819bd,"Correlation",868,0.432565
32,59,0.900000,c8f819bd,"Correlation",1000,0.419323
32,68,0.900000,c8f819bd,"Correlation",1,0.831383
32,68,0.900000,c8f819bd,"Correlation",2,0.823882
32,68,0.900000,c8f819bd,"Correlation",3,0.804281
32,68,0.900000,c8f819bd,"Correlation",4,0.811207
32,68,0.900000,c8f819bd,"Correlation",5,0.785241
32,68,0.900000,c8f819bd,"Correlation",6,0.796500
32,68,0.900000,c8f819bd,"Correlation",7,0.774821
32,68,0.900000,c8f819bd,"Correlation",8,0.779864
32,68,0.900000,c8f819bd,"Correlation",9,0.766979
32,68,0.900000,c8f819bd,"Correlation",10,0.767569
32,68,0.900000,c8f819bd,"Correlation",12,0.761338
32,68,0.900000,c8f819bd,"Correlation",14,0.750288
32,68,0.900000,c8f819bd,"Correlation",16,0.744786
32,68,0.900000,c8f819bd,"Correlation",19,0.733750
32,68,0.900000,c8f819bd,"Correlation",22,0.728382
32,68,0.900000,c8f819bd,"Correlation",25,0.719076
32,68,0.900000,c8f819bd,"Correlation",29,0.710967
32,68,0.900000,c8f819bd,"Correlation",33,0.703738
32,68,0.900000,c8f819bd,"Correlation",39,0.694223
32,68,0.900000,c8f819bd,"Correlation",44,0.687137
32,68,0.900000,c8f819bd,"Correlation",51,0.677016
32,68,0.900000,c8f819bd,"Correlation",59,0.666245
32,68,0.900000,c8f819bd,"Correlation",68,0.657099
32,68,0.900000,c8f819bd,"Correlation",79,0.645081
32,68,0.900000,c8f819bd,"Correlation",91,0.634051
32,68,0.900000,c8f819bd,"Correlation",104,0.621274
32,68,0.900000,c8f819bd,"Correlation",120,0.612470
32,68,0.900000,c8f819bd,"Correlation",138,0.596921
32,68,0.900000,c8f819bd,"Correlation",159,0.587115
32,68,0.900000,c8f819bd,"Correlation",184,0.576675
32,68,0.900000,c8f819bd,"Correlation",212,0.559716
32,68,0.900000,c8f819bd,"Correlation",244,0.549340
32,68,0.900000,c8f819bd,"Correlation",281,0.540437
32,68,0.900000,c8f819bd,"Correlation",323,0.525580
32,68,0.900000,c8f819bd,"Correlation",372,0.514149
32,68,0.900000,c8f819bd,"Correlation",429,0.502988
32,68,0.900000,c8f819bd,"Correlation",494,0.491478
32,68,0.900000,c8f819bd,"Correlation",568,0.478748
32,68,0.900000,c8f819bd,"Correlation",655,0.465719
32,68,0.900000,c8f819bd,"Correlation",754,0.449669
32,68,0.900000,c8f819bd,"Correlation",868,0.441447
32,68,0.900000,c8f819bd,"Correlation",1000,0.427313
32,79,0.900000,c8f819bd,"Correlation",1,0.830973
32,79,0.900000,c8f819bd,"Correlation",2,0.822626
32,79,0.900000,c8f819bd,"Correlation",3,0.802891
32,79,0.900000,c8f819bd,"Correlation",4,0.808783
32,79,0.900000,c8f819bd,"Correlation",5,0.784270
32,79,0.900000,c8f819bd,"Correlation",6,0.794178
32,79,0.900000,c8f819bd,"Correlation",7,0.776597
32,79,0.900000,c8f819bd,"Correlation",8,0.783651
32,79,0.900000,c8f819bd,"Correlation",9,0.772589
32,79,0.900000,c8f819bd,"Correlation",10,0.773275
32,79,0.900000,c8f819bd,"Correlation",12,0.766883
32,79,0.900000,c8f819bd,"Correlation",14,0.758745
32,79,0.900000,c8f819bd,"Correlation",16,0.751866
32,79,0.900000,c8f819bd,"Correlation",19,0.738063
32,79,0.900000,c8f819bd,"Correlation",22,0.734846
32,79,0.900000,c8f819bd,"Correlation",25,0.728452
32,79,0.900000,c8f819bd,"Correlation",29,0.718122
32,79,0.900000,c8f819bd,"Correlation",33,0.712007
32,79,0.900000,c8f819bd,"Correlation",39,0.702262
32,79,0.900000,c8f819bd,"Correlation",44,0.693412
32,79,0.900000,c8f819bd,"Correlation",51,0.684364
32,79,0.900000,c8f819bd,"Correlation",59,0.675453
32,79,0.900000,c8f819bd,"Correlation",68,0.665126
32,79,0.900000,c8f819bd,"Correlation",79,0.654172
32,79,0.900000,c8f819bd,"Correlation",91,0.640910
32,79,0.900000,c8f819bd,"Correlation",104,0.629708
32,79,0.900000,c8f819bd,"Correlation",120,0.619861
32,79,0.900000,c8f819bd,"Correlation",138,0.609151
32,79,0.900000,c8f819bd,"Correlation",159,0.595305
32,79,0.900000,c8f819bd,"Correlation",184,0.584839
32,79,0.900000,c8f819bd,"Correlation",212,0.571283
32,79,0.900000,c8f819bd,"Correlation",244,0.562669
32,79,0.900000,c8f819bd,"Correlation",281,0.552990
32,79,0.900000,c8f819bd,"Correlation",323,0.534802
32,79,0.900000,c8f819bd,"Correlation",372,0.523929
32,79,0.900000,c8f819bd,"Correlation",429,0.511123
32,79,0.900000,c8f819bd,"Correlation",494,0.501090
32,79,0.900000,c8f819bd,"Correlation",568,0.488357
32,79,0.900000,c8f819bd,"Correlation",655,0.477501
32,79,0.900000,c8f819bd,"Correlation",754,0.463981
32,79,0.900000,c8f819bd,"Correlation",868,0.451352
32,79,0.900000,c8f819bd,"Correlation",1000,0.439639
32,91,0.900000,c8f819bd,"Correlation",1,0.832304
32,91,0.900000,c8f819bd,"Correlation",2,0.824318
32,91,0.900000,c8f819bd,"Correlation",3,0.805891
32,91,0.900000,c8f819bd,"Correlation",4,0.812236
32,91,0.900000,c8f819bd,"Correlation",5,0.788868
32,91,0.900000,c8f819bd,"Correlation",6,0.800084
32,91,0.900000,c8f819bd,"Correlation",7,0.780018
32,91,0.900000,c8f819bd,"Correlation",8,0.785322
32,91,0.900000,c8f819bd,"Correlation",9,0.773548
32,91,0.900000,c8f819bd,"Correlation",10,0.776922
32,91,0.900000,c8f819bd,"Correlation",12,0.771586
32,91,0.900000,c8f819bd,"Correlation",14,0.761844
32,91,0.900000,c8f819bd,"Correlation",16,0.755752
32,91,0.900000,c8f819bd,"Correlation",19,0.742548
32,91,0.900000,c8f819bd,"Correlation",22,0.739313
32,91,0.900000,c8f819bd,"Correlation",25,0.729931
32,91,0.900000,c8f819bd,"Correlation",29,0.721561
32,91,0.900000,c8f819bd,"Correlation",33,0.716338
32,91,0.900000,c8f819bd,"Correlation",39,0.707328
32,91,0.900000,c8f819bd,"Correlation",44,0.701340
32,91,0.900000,c8f819bd,"Correlation",51,0.691464
32,91,0.900000,c8f819bd,"Correlation",59,0.681792
32,91,0.900000,c8f819bd,"Correlation",68,0.672456
32,91,0.900000,c8f819bd,"Correlation",79,0.658537
32,91,0.900000,c8f819bd,"Correlation",91,0.646150
32,91,0.900000,c8f819bd,"Correlation",104,0.637742
32,91,0.900000,c8f819bd,"Correlation",120,0.624596
32,91,0.900000,c8f819bd,"Correlation",138,0.615833
32,91,0.900000,c8f819bd,"Correlation",159,0.604925
32,91,0.900000,c8f819bd,"Correlation",184,0.589696
32,91,0.900000,c8f819bd,"Correlation",212,0.577506
32,91,0.900000,c8f819bd,"Correlation",244,0.568479
32,91,0.900000,c8f819bd,"Correlation",281,0.558591
32,91,0.900000,c8f819bd,"Correlation",323,0.544282
32,91,0.900000,c8f819bd,"Correlation",372,0.534438
32,91,0.900000,c8f819bd,"Correlation",429,0.522673
32,91,0.900000,c8f819bd,"Correlation",494,0.510789
32,91,0.900000,c8f819bd,"Correlation",568,0.500154
32,91,0.900000,c8f819bd,"Correlation",655,0.485686
32,91,0.900000,c8f819bd,"Correlation",754,0.474014
32,91,0.900000,c8f819bd,"Correlation",868,0.458136
32,91,0.900000,c8f819bd,"Correlation",1000,0.447213
32,104,0.900000,c8f819bd,"Correlation",1,0.835478
32,104,0.900000,c8f819bd,"Correlation",2,0.829968
32,104,0.900000,c8f819bd,"Correlation",3,0.810529
32,104,0.900000,c8f819bd,"Correlation",4,0.817743
32,104,0.900000,c8f819bd,"Correlation",5,0.792774
32,104,0.900000,c8f819bd,"Correlation",6,0.803609
32,104,0.900000,c8f819bd,"Correlation",7,0.783851
32,104,0.900000,c8f819bd,"Correlation",8,0.791713
32,104,0.900000,c8f819bd,"Correlation",9,0.779483
32,104,0.900000,c8f819bd,"Correlation",10,0.780855
32,104,0.900000,c8f819bd,"Correlation",12,0.776983
32,104,0.900000,c8f819bd,"Correlation",14,0.766174
32,104,0.900000,c8f819bd,"Correlation",16,0.758696
32,104,0.900000,c8f819bd,"Correlation",19,0.749198
32,104,0.900000,c8f819bd,"Correlation",22,0.742743
32,104,0.900000,c8f819bd,"Correlation",25,0.736128
32,104,0.900000,c8f819bd,"Correlation",29,0.729510
32,104,0.900000,c8f819bd,"Correlation",33,0.722732
32,104,0.900000,c8f819bd,"Correlation",39,0.714896
32,104,0.900000,c8f819bd,"Correlation",44,0.708252
32,104,0.900000,c8f819bd,"Correlation",51,0.698263
32,104,0.900000,c8f819bd,"Correlation",59,0.685274
32,104,0.900000,c8f819bd,"Correlation",68,0.675261
32,104,0.900000,c8f819bd,"Correlation",79,0.664772
32,104,0.900000,c8f819bd,"Correlation",91,0.656247
32,104,0.900000,c8f819bd,"Correlation",104,0.648624
32,104,0.900000,c8f819bd,"Correlation",120,0.636492
32,104,0.900000,c8f819bd,"Correlation",138,0.626596
32,104,0.900000,c8f819bd,"Correlation",159,0.615659
32,104,0.900000,c8f819bd,"Correlation",184,0.601667
32,104,0.900000,c8f819bd,"Correlation",212,0.589867
32,104,0.900000,c8f819bd,"Correlation",244,0.581075
32,104,0.900000,c8f819bd,"Correlation",281,0.568711
32,104,0.900000,c8f819bd,"Correlation",323,0.557707
32,104,0.900000,c8f819bd,"Correlation",372,0.547035
32,104,0.900000,c8f819bd,"Correlation",429,0.533424
32,104,0.900000,c8f819bd,"Correlation",494,0.522952
32,104,0.900000,c8f819bd,"Correlation",568,0.508693
32,104,0.900000,c8f819bd,"Correlation",655,0.496024
32,104,0.900000,c8f819bd,"Correlation",754,0.484253
32,104,0.900000,c8f819bd,"Correlation",868,0.472305
32,104,0.900000,c8f819bd,"Correlation",1000,0.461472
32,120,0.900000,c8f819bd,"Correlation",1,0.834060
32,120,0.900000,c8f819bd,"Correlation",2,0.828395
32,120,0.900000,c8f819bd,"Correlation",3,0.812430
32,120,0.900000,c8f819bd,"Correlation",4,0.818461
32,120,0.900000,c8f819bd,"Correlation",5,0.794611
32,120,0.900000,c8f819bd,"Correlation",6,0.805655
32,120,0.900000,c8f819bd,"Correlation",7,0.783744
32,120,0.900000,c8f819bd,"Correlation",8,0.790359
32,120,0.900000,c8f819bd,"Correlation",9,0.780230
32,120,0.900000,c8f819bd,"Correlation",10,0.780631
32,120,0.900000,c8f819bd,"Correlation",12,0.778968
32,120,0.900000,c8f819bd,"Correlation",14,0.767203
32,120,0.900000,c8f819bd,"Correlation",16,0.762553
32,120,0.900000,c8f819bd,"Correlation",19,0.751872
32,120,0.900000,c8f819bd,"Correlation",22,0.748742
32,120,0.900000,c8f819bd,"Correlation",25,0.740603
32,120,0.900000,c8f819bd,"Correlation",29,0.733201
32,120,0.900000,c8f819bd,"Correlation",33,0.725333
32,120,0.900000,c8f819bd,"Correlation",39,0.716887
32,120,0.900000,c8f819bd,"Correlation",44,0.709359
32,120,0.900000,c8f819bd,"Correlation",51,0.699492
32,120,0.900000,c8f819bd,"Correlation",59,0.690895
32,120,0.900000,c8f819bd,"Correlation",68,0.683379
32,120,0.900000,c8f819bd,"Correlation",79,0.674072
32,120,0.900000,c8f819bd,"Correlation",91,0.663010
32,120,0.900000,c8f819bd,"Correlation",104,0.654791
32,120,0.900000,c8f819bd,"Correlation",120,0.645807
32,120,0.900000,c8f819bd,"Correlation",138,0.636103
32,120,0.900000,c8f819bd,"Correlation",159,0.621210
32,120,0.900000,c8f819bd,"Correlation",184,0.611491
32,120,0.900000,c8f819bd,"Correlation",212,0.603986
32,120,0.900000,c8f819bd,"Correlation",244,0.590349
32,120,0.900000,c8f819bd,"Correlation",281,0.577523
32,120,0.900000,c8f819bd,"Correlation",323,0.567418
32,120,0.900000,c8f819bd,"Correlation",372,0.557390
32,120,0.900000,c8f819bd,"Correlation",429,0.546000
32,120,0.900000,c8f819bd,"Correlation",494,0.534392
32,120,0.900000,c8f819bd,"Correlation",568,0.521455
32,120,0.900000,c8f819bd,"Correlation",655,0.506929
32,120,0.900000,c8f819bd,"Correlation",754,0.494687
32,120,0.900000,c8f819bd,"Correlation",868,0.482402
32,120,0.900000,c8f819bd,"Correlation",1000,0.472063
32,138,0.900000,c8f819bd,"Correlation",1,0.834696
32,138,0.900000,c8f819bd,"Correlation",2,0.829157
32,138,0.900000,c8f819bd,"Correlation",3,0.811230
32,138,0.900000,c8f819bd,"Correlation",4,0.818981
32,138,0.900000,c8f819bd,"Correlation",5,0.794559
32,138,0.900000,c8f819bd,"Correlation",6,0.805812
32,138,0.900000,c8f819bd,"Correlation",7,0.785796
32,138,0.900000,c8f819bd,"Correlation",8,0.790365
32,138,0.900000,c8f819bd,"Correlation",9,0.780148
32,138,0.900000,c8f819bd,"Correlation",10,0.782468
32,138,0.900000,c8f819bd,"Correlation",12,0.777198
32,138,0.900000,c8f819bd,"Correlation",14,0.766971
32,138,0.900000,c8f819bd,"Correlation",16,0.762190
32,138,0.900000,c8f819bd,"Correlation",19,0.751596
32,138,0.900000,c8f819bd,"Correlation",22,0.748637
32,138,0.900000,c8f819bd,"Correlation",25,0.738017
32,138,0.900000,c8f819bd,"Correlation",29,0.730698
32,138,0.900000,c8f819bd,"Correlation",33,0.725519
32,138,0.900000,c8f819bd,"Correlation",39,0.717820
32,138,0.900000,c8f819bd,"Correlation",44,0.710632
32,138,0.900000,c8f819bd,"Correlation",51,0.703892
32,138,0.900000,c8f819bd,"Correlation",59,0.697431
32,138,0.900000,c8f819bd,"Correlation",68,0.687602
32,138,0.900000,c8f819bd,"Correlation",79,0.680275
32,138,0.900000,c8f819bd,"Correlation",91,0.670526
32,138,0.900000,c8f819bd,"Correlation",104,0.662981
32,138,0.900000,c8f819bd,"Correlation",120,0.651481
32,138,0.900000,c8f819bd,"Correlation",138,0.640247
32,138,0.900000,c8f819bd,"Correlation",159,0.629488
32,138,0.900000,c8f819bd,"Correlation",184,0.619838
32,138,0.900000,c8f819bd,"Correlation",212,0.611927
32,138,0.900000,c8f819bd,"Correlation",244,0.597273
32,138,0.900000,c8f819bd,"Correlation",281,0.587045
32,138,0.900000,c8f819bd,"Correlation",323,0.578916
32,138,0.900000,c8f819bd,"Correlation",372,0.566595
32,138,0.900000,c8f819bd,"Correlation",429,0.555612
32,138,0.900000,c8f819bd,"Correlation",494,0.544341
32,138,0.900000,c8f819bd,"Correlation",568,0.530637
32,138,0.900000,c8f819bd,"Correlation",655,0.517578
32,138,0.900000,c8f819bd,"Correlation",754,0.506019
32,138,0.900000,c8f819bd,"Correlation",868,0.491307
32,138,0.900000,c8f819bd,"Correlation",1000,0.479196
32,159,0.900000,c8f819bd,"Correlation",1,0.835539
32,159,0.900000,c8f819bd,"Correlation",2,0.829846
32,159,0.900000,c8f819bd,"Correlation",3,0.812276
32,159,0.900000,c8f819bd,"Correlation",4,0.818647
32,159,0.900000,c8f819bd,"Correlation",5,0.795957
32,159,0.900000,c8f819bd,"Correlation",6,0.809466
32,159,0.900000,c8f819bd,"Correlation",7,0.788653
32,159,0.900000,c8f819bd,"Correlation",8,0.794326
32,159,0.900000,c8f819bd,"Correlation",9,0.783883
32,159,0.900000,c8f819bd,"Correlation",10,0.784659
32,159,0.900000,c8f819bd,"Correlation",12,0.781753
32,159,0.900000,c8f819bd,"Correlation",14,0.770691
32,159,0.900000,c8f819bd,"Correlation",16,0.766078
32,159,0.900000,c8f819bd,"Correlation",19,0.754145
32,159,0.900000,c8f819bd,"Correlation",22,0.751971
32,159,0.900000,c8f819bd,"Correlation",25,0.745178
32,159,0.900000,c8f819bd,"Correlation",29,0.741005
32,159,0.900000,c8f819bd,"Correlation",33,0.736040
32,159,0.900000,c8f819bd,"Correlation",39,0.727635
32,159,0.900000,c8f819bd,"Correlation",44,0.720962
32,159,0.900000,c8f819bd,"Correlation",51,0.711199
32,159,0.900000,c8f819bd,"Correlation",59,0.705203
32,159,0.900000,c8f819bd,"Correlation",68,0.699419
32,159,0.900000,c8f819bd,"Correlation",79,0.686308
32,159,0.900000,c8f819bd,"Correlation",91,0.678412
32,159,0.900000,c8f819bd,"Correlation",104,0.671157
32,159,0.900000,c8f819bd,"Correlation",120,0.657520
32,159,0.900000,c8f819bd,"Correlation",138,0.649251
32,159,0.900000,c8f819bd,"Correlation",159,0.640907
32,159,0.900000,c8f819bd,"Correlation",184,0.634115
32,159,0.900000,c8f819bd,"Correlation",212,0.623262
32,159,0.900000,c8f819bd,"Correlation",244,0.612093
32,159,0.900000,c8f819bd,"Correlation",281,0.600935
32,159,0.900000,c8f819bd,"Correlation",323,0.591965
32,159,0.900000,c8f819bd,"Correlation",372,0.579122
32,159,0.900000,c8f819bd,"Correlation",429,0.566354
