"mc","physicist","E","T","L"
14994.0,"Sergio (replica B)",-0.5797526041666666,0.8,16
15029.0,"Sergio (replica B)",-0.5791015625,0.8,16
15080.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
15225.0,"Sergio (replica B)",-0.580078125,0.8,16
15499.0,"Sergio (replica B)",-0.580078125,0.8,16
15533.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
15681.0,"Sergio (replica B)",-0.5794270833333334,0.8,16
15825.0,"Sergio (replica B)",-0.5794270833333334,0.8,16
16212.0,"Sergio (replica B)",-0.5833333333333334,0.8,16
16384.0,"Sergio (replica B)",-0.5810546875,0.8,16
16385.0,"Sergio (replica B)",-0.580078125,0.8,16
16386.0,"Sergio (replica B)",-0.580078125,0.8,16
16387.0,"Sergio (replica B)",-0.5797526041666666,0.8,16
16388.0,"Sergio (replica B)",-0.5784505208333334,0.8,16
16389.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
16390.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
16392.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
16393.0,"Sergio (replica B)",-0.5830078125,0.8,16
16395.0,"Sergio (replica B)",-0.5830078125,0.8,16
16397.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
16400.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
16403.0,"Sergio (replica B)",-0.5784505208333334,0.8,16
16406.0,"Sergio (replica B)",-0.5836588541666666,0.8,16
16410.0,"Sergio (replica B)",-0.58203125,0.8,16
16416.0,"Sergio (replica B)",-0.5794270833333334,0.8,16
16422.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
16429.0,"Sergio (replica B)",-0.5817057291666666,0.8,16
16437.0,"Sergio (replica B)",-0.5810546875,0.8,16
16448.0,"Sergio (replica B)",-0.5817057291666666,0.8,16
16455.0,"Sergio (replica B)",-0.5784505208333334,0.8,16
16460.0,"Sergio (replica B)",-0.5787760416666666,0.8,16
16474.0,"Sergio (replica B)",-0.5791015625,0.8,16
16491.0,"Sergio (replica B)",-0.5817057291666666,0.8,16
16512.0,"Sergio (replica B)",-0.58203125,0.8,16
16536.0,"Sergio (replica B)",-0.58203125,0.8,16
16565.0,"Sergio (replica B)",-0.5794270833333334,0.8,16
16599.0,"Sergio (replica B)",-0.5787760416666666,0.8,16
16629.0,"Sergio (replica B)",-0.5810546875,0.8,16
16640.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
16673.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
16688.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
16746.0,"Sergio (replica B)",-0.578125,0.8,16
16814.0,"Sergio (replica B)",-0.5810546875,0.8,16
16896.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
16992.0,"Sergio (replica B)",-0.5774739583333334,0.8,16
17108.0,"Sergio (replica B)",-0.5791015625,0.8,16
17221.0,"Sergio (replica B)",-0.5810546875,0.8,16
17245.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
17377.0,"Sergio (replica B)",-0.5817057291666666,0.8,16
17408.0,"Sergio (replica B)",-0.5777994791666666,0.8,16
17601.0,"Sergio (replica B)",-0.5787760416666666,0.8,16
17832.0,"Sergio (replica B)",-0.5768229166666666,0.8,16
17873.0,"Sergio (replica B)",-0.578125,0.8,16
17933.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
18106.0,"Sergio (replica B)",-0.5797526041666666,0.8,16
18432.0,"Sergio (replica B)",-0.5797526041666666,0.8,16
18473.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
18647.0,"Sergio (replica B)",-0.5817057291666666,0.8,16
18819.0,"Sergio (replica B)",-0.5817057291666666,0.8,16
19280.0,"Sergio (replica B)",-0.5797526041666666,0.8,16
19482.0,"Sergio (replica B)",-0.5830078125,0.8,16
19483.0,"Sergio (replica B)",-0.58203125,0.8,16
19484.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
19485.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
19486.0,"Sergio (replica B)",-0.5817057291666666,0.8,16
19487.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
19488.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
19489.0,"Sergio (replica B)",-0.5810546875,0.8,16
19491.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
19492.0,"Sergio (replica B)",-0.578125,0.8,16
19494.0,"Sergio (replica B)",-0.5794270833333334,0.8,16
19496.0,"Sergio (replica B)",-0.580078125,0.8,16
19499.0,"Sergio (replica B)",-0.580078125,0.8,16
19502.0,"Sergio (replica B)",-0.5810546875,0.8,16
19505.0,"Sergio (replica B)",-0.578125,0.8,16
19509.0,"Sergio (replica B)",-0.5797526041666666,0.8,16
19515.0,"Sergio (replica B)",-0.5794270833333334,0.8,16
19521.0,"Sergio (replica B)",-0.5791015625,0.8,16
19528.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
19536.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
19547.0,"Sergio (replica B)",-0.5794270833333334,0.8,16
19559.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
19569.0,"Sergio (replica B)",-0.5846354166666666,0.8,16
19573.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
19590.0,"Sergio (replica B)",-0.5794270833333334,0.8,16
19611.0,"Sergio (replica B)",-0.5791015625,0.8,16
19635.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
19664.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
19698.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
19739.0,"Sergio (replica B)",-0.580078125,0.8,16
19777.0,"Sergio (replica B)",-0.5817057291666666,0.8,16
19787.0,"Sergio (replica B)",-0.5810546875,0.8,16
19828.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
19845.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
19913.0,"Sergio (replica B)",-0.580078125,0.8,16
19995.0,"Sergio (replica B)",-0.5777994791666666,0.8,16
20091.0,"Sergio (replica B)",-0.580078125,0.8,16
20207.0,"Sergio (replica B)",-0.5810546875,0.8,16
20344.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
20480.0,"Sergio (replica B)",-0.5810546875,0.8,16
20507.0,"Sergio (replica B)",-0.5774739583333334,0.8,16
20665.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
20700.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
20931.0,"Sergio (replica B)",-0.5817057291666666,0.8,16
21205.0,"Sergio (replica B)",-0.580078125,0.8,16
21254.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
21326.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
21531.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
21918.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
21969.0,"Sergio (replica B)",-0.58203125,0.8,16
22176.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
22379.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
22927.0,"Sergio (replica B)",-0.5830078125,0.8,16
23170.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
23171.0,"Sergio (replica B)",-0.5830078125,0.8,16
23172.0,"Sergio (replica B)",-0.5843098958333334,0.8,16
23173.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
23174.0,"Sergio (replica B)",-0.58203125,0.8,16
23175.0,"Sergio (replica B)",-0.5817057291666666,0.8,16
23176.0,"Sergio (replica B)",-0.5833333333333334,0.8,16
23178.0,"Sergio (replica B)",-0.5836588541666666,0.8,16
23179.0,"Sergio (replica B)",-0.5843098958333334,0.8,16
23181.0,"Sergio (replica B)",-0.5833333333333334,0.8,16
23183.0,"Sergio (replica B)",-0.5791015625,0.8,16
23186.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
23189.0,"Sergio (replica B)",-0.5830078125,0.8,16
23192.0,"Sergio (replica B)",-0.5810546875,0.8,16
23196.0,"Sergio (replica B)",-0.583984375,0.8,16
23202.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
23208.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
23215.0,"Sergio (replica B)",-0.5797526041666666,0.8,16
23223.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
23234.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
23246.0,"Sergio (replica B)",-0.5833333333333334,0.8,16
23260.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
23272.0,"Sergio (replica B)",-0.5843098958333334,0.8,16
23277.0,"Sergio (replica B)",-0.5836588541666666,0.8,16
23298.0,"Sergio (replica B)",-0.5846354166666666,0.8,16
23322.0,"Sergio (replica B)",-0.58203125,0.8,16
23351.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
23385.0,"Sergio (replica B)",-0.5836588541666666,0.8,16
23426.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
23474.0,"Sergio (replica B)",-0.583984375,0.8,16
23518.0,"Sergio (replica B)",-0.58203125,0.8,16
23532.0,"Sergio (replica B)",-0.5810546875,0.8,16
23579.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
23600.0,"Sergio (replica B)",-0.5836588541666666,0.8,16
23682.0,"Sergio (replica B)",-0.5843098958333334,0.8,16
23778.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
23894.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
24031.0,"Sergio (replica B)",-0.5810546875,0.8,16
24194.0,"Sergio (replica B)",-0.5833333333333334,0.8,16
24353.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
24387.0,"Sergio (replica B)",-0.5797526041666666,0.8,16
24576.0,"Sergio (replica B)",-0.5830078125,0.8,16
24618.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
24892.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
25218.0,"Sergio (replica B)",-0.5830078125,0.8,16
25275.0,"Sergio (replica B)",-0.5833333333333334,0.8,16
25362.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
25605.0,"Sergio (replica B)",-0.58203125,0.8,16
26066.0,"Sergio (replica B)",-0.5830078125,0.8,16
26125.0,"Sergio (replica B)",-0.5784505208333334,0.8,16
26371.0,"Sergio (replica B)",-0.5794270833333334,0.8,16
26614.0,"Sergio (replica B)",-0.5810546875,0.8,16
27266.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
27554.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
27555.0,"Sergio (replica B)",-0.5797526041666666,0.8,16
27556.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
27557.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
27558.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
27559.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
27560.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
27562.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
27563.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
27565.0,"Sergio (replica B)",-0.5833333333333334,0.8,16
27567.0,"Sergio (replica B)",-0.5830078125,0.8,16
27570.0,"Sergio (replica B)",-0.58203125,0.8,16
27573.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
27576.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
27580.0,"Sergio (replica B)",-0.5830078125,0.8,16
27586.0,"Sergio (replica B)",-0.58203125,0.8,16
27592.0,"Sergio (replica B)",-0.5797526041666666,0.8,16
27599.0,"Sergio (replica B)",-0.5817057291666666,0.8,16
27607.0,"Sergio (replica B)",-0.58203125,0.8,16
27618.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
27630.0,"Sergio (replica B)",-0.5810546875,0.8,16
27644.0,"Sergio (replica B)",-0.5810546875,0.8,16
27661.0,"Sergio (replica B)",-0.5830078125,0.8,16
27675.0,"Sergio (replica B)",-0.5764973958333334,0.8,16
27682.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
27706.0,"Sergio (replica B)",-0.5794270833333334,0.8,16
27735.0,"Sergio (replica B)",-0.5833333333333334,0.8,16
27769.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
27810.0,"Sergio (replica B)",-0.5817057291666666,0.8,16
27858.0,"Sergio (replica B)",-0.5830078125,0.8,16
27916.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
27969.0,"Sergio (replica B)",-0.5843098958333334,0.8,16
27984.0,"Sergio (replica B)",-0.5810546875,0.8,16
28040.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
28066.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
28162.0,"Sergio (replica B)",-0.5836588541666666,0.8,16
28278.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
28415.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
28578.0,"Sergio (replica B)",-0.58203125,0.8,16
28771.0,"Sergio (replica B)",-0.5810546875,0.8,16
28962.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
29002.0,"Sergio (replica B)",-0.5784505208333334,0.8,16
29224.0,"Sergio (replica B)",-0.5817057291666666,0.8,16
29276.0,"Sergio (replica B)",-0.58203125,0.8,16
29602.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
29989.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
30058.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
30161.0,"Sergio (replica B)",-0.5843098958333334,0.8,16
30450.0,"Sergio (replica B)",-0.5797526041666666,0.8,16
30998.0,"Sergio (replica B)",-0.5794270833333334,0.8,16
31068.0,"Sergio (replica B)",-0.5797526041666666,0.8,16
31362.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
31650.0,"Sergio (replica B)",-0.5787760416666666,0.8,16
32424.0,"Sergio (replica B)",-0.58203125,0.8,16
32768.0,"Sergio (replica B)",-0.580078125,0.8,16
32769.0,"Sergio (replica B)",-0.580078125,0.8,16
32770.0,"Sergio (replica B)",-0.5791015625,0.8,16
32771.0,"Sergio (replica B)",-0.5797526041666666,0.8,16
32772.0,"Sergio (replica B)",-0.580078125,0.8,16
32773.0,"Sergio (replica B)",-0.580078125,0.8,16
32774.0,"Sergio (replica B)",-0.580078125,0.8,16
32776.0,"Sergio (replica B)",-0.5784505208333334,0.8,16
32777.0,"Sergio (replica B)",-0.580078125,0.8,16
32779.0,"Sergio (replica B)",-0.5791015625,0.8,16
32781.0,"Sergio (replica B)",-0.5797526041666666,0.8,16
32784.0,"Sergio (replica B)",-0.578125,0.8,16
32787.0,"Sergio (replica B)",-0.5768229166666666,0.8,16
32790.0,"Sergio (replica B)",-0.5784505208333334,0.8,16
32794.0,"Sergio (replica B)",-0.5784505208333334,0.8,16
32800.0,"Sergio (replica B)",-0.5797526041666666,0.8,16
32806.0,"Sergio (replica B)",-0.5791015625,0.8,16
32813.0,"Sergio (replica B)",-0.5830078125,0.8,16
32821.0,"Sergio (replica B)",-0.5794270833333334,0.8,16
32832.0,"Sergio (replica B)",-0.5797526041666666,0.8,16
32844.0,"Sergio (replica B)",-0.58203125,0.8,16
32858.0,"Sergio (replica B)",-0.5791015625,0.8,16
32875.0,"Sergio (replica B)",-0.5810546875,0.8,16
32896.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
32911.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
32920.0,"Sergio (replica B)",-0.578125,0.8,16
32949.0,"Sergio (replica B)",-0.5794270833333334,0.8,16
32983.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
33024.0,"Sergio (replica B)",-0.5830078125,0.8,16
33072.0,"Sergio (replica B)",-0.5777994791666666,0.8,16
33130.0,"Sergio (replica B)",-0.5846354166666666,0.8,16
33198.0,"Sergio (replica B)",-0.58203125,0.8,16
33260.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
33280.0,"Sergio (replica B)",-0.583984375,0.8,16
33346.0,"Sergio (replica B)",-0.5833333333333334,0.8,16
33376.0,"Sergio (replica B)",-0.5784505208333334,0.8,16
33492.0,"Sergio (replica B)",-0.5810546875,0.8,16
33629.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
33792.0,"Sergio (replica B)",-0.5810546875,0.8,16
33985.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
34216.0,"Sergio (replica B)",-0.5833333333333334,0.8,16
34442.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
34490.0,"Sergio (replica B)",-0.5817057291666666,0.8,16
34755.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
34816.0,"Sergio (replica B)",-0.5817057291666666,0.8,16
35203.0,"Sergio (replica B)",-0.5836588541666666,0.8,16
35664.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
35746.0,"Sergio (replica B)",-0.5810546875,0.8,16
35867.0,"Sergio (replica B)",-0.5794270833333334,0.8,16
36212.0,"Sergio (replica B)",-0.5849609375,0.8,16
36864.0,"Sergio (replica B)",-0.5836588541666666,0.8,16
36947.0,"Sergio (replica B)",-0.5836588541666666,0.8,16
37295.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
37638.0,"Sergio (replica B)",-0.58203125,0.8,16
38560.0,"Sergio (replica B)",-0.583984375,0.8,16
38966.0,"Sergio (replica B)",-0.5833333333333334,0.8,16
38967.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
38968.0,"Sergio (replica B)",-0.58203125,0.8,16
38969.0,"Sergio (replica B)",-0.5810546875,0.8,16
38970.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
38971.0,"Sergio (replica B)",-0.5836588541666666,0.8,16
38972.0,"Sergio (replica B)",-0.5833333333333334,0.8,16
38973.0,"Sergio (replica B)",-0.58203125,0.8,16
38975.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
38976.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
38978.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
38980.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
38983.0,"Sergio (replica B)",-0.5817057291666666,0.8,16
38986.0,"Sergio (replica B)",-0.5810546875,0.8,16
38989.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
38993.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
38999.0,"Sergio (replica B)",-0.5833333333333334,0.8,16
39005.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
39012.0,"Sergio (replica B)",-0.5833333333333334,0.8,16
39020.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
39031.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
39043.0,"Sergio (replica B)",-0.5833333333333334,0.8,16
39057.0,"Sergio (replica B)",-0.5810546875,0.8,16
39074.0,"Sergio (replica B)",-0.5830078125,0.8,16
39095.0,"Sergio (replica B)",-0.5836588541666666,0.8,16
39119.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
39139.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
39148.0,"Sergio (replica B)",-0.5830078125,0.8,16
39182.0,"Sergio (replica B)",-0.5836588541666666,0.8,16
39223.0,"Sergio (replica B)",-0.5830078125,0.8,16
39271.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
39329.0,"Sergio (replica B)",-0.5810546875,0.8,16
39397.0,"Sergio (replica B)",-0.5791015625,0.8,16
39479.0,"Sergio (replica B)",-0.58203125,0.8,16
39554.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
39575.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
39656.0,"Sergio (replica B)",-0.5836588541666666,0.8,16
39691.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
39828.0,"Sergio (replica B)",-0.5833333333333334,0.8,16
39991.0,"Sergio (replica B)",-0.5849609375,0.8,16
40184.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
40415.0,"Sergio (replica B)",-0.5836588541666666,0.8,16
40689.0,"Sergio (replica B)",-0.5830078125,0.8,16
40960.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
41015.0,"Sergio (replica B)",-0.5830078125,0.8,16
41331.0,"Sergio (replica B)",-0.58203125,0.8,16
41402.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
41863.0,"Sergio (replica B)",-0.5810546875,0.8,16
42411.0,"Sergio (replica B)",-0.5777994791666666,0.8,16
42509.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
42653.0,"Sergio (replica B)",-0.58203125,0.8,16
43063.0,"Sergio (replica B)",-0.5836588541666666,0.8,16
43837.0,"Sergio (replica B)",-0.5846354166666666,0.8,16
43938.0,"Sergio (replica B)",-0.5830078125,0.8,16
44353.0,"Sergio (replica B)",-0.5846354166666666,0.8,16
44759.0,"Sergio (replica B)",-0.58203125,0.8,16
45855.0,"Sergio (replica B)",-0.5833333333333334,0.8,16
46340.0,"Sergio (replica B)",-0.5810546875,0.8,16
46341.0,"Sergio (replica B)",-0.5794270833333334,0.8,16
46342.0,"Sergio (replica B)",-0.58203125,0.8,16
46343.0,"Sergio (replica B)",-0.5833333333333334,0.8,16
46344.0,"Sergio (replica B)",-0.5817057291666666,0.8,16
46345.0,"Sergio (replica B)",-0.5817057291666666,0.8,16
46346.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
46348.0,"Sergio (replica B)",-0.5830078125,0.8,16
46349.0,"Sergio (replica B)",-0.5810546875,0.8,16
46351.0,"Sergio (replica B)",-0.5836588541666666,0.8,16
46353.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
46356.0,"Sergio (replica B)",-0.58203125,0.8,16
46359.0,"Sergio (replica B)",-0.5836588541666666,0.8,16
46362.0,"Sergio (replica B)",-0.5830078125,0.8,16
46366.0,"Sergio (replica B)",-0.5852864583333334,0.8,16
46372.0,"Sergio (replica B)",-0.5830078125,0.8,16
46378.0,"Sergio (replica B)",-0.5833333333333334,0.8,16
46385.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
46393.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
46404.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
46416.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
46430.0,"Sergio (replica B)",-0.5817057291666666,0.8,16
46447.0,"Sergio (replica B)",-0.5807291666666666,0.8,16
46468.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
46492.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
46521.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
46545.0,"Sergio (replica B)",-0.5810546875,0.8,16
46555.0,"Sergio (replica B)",-0.580078125,0.8,16
46596.0,"Sergio (replica B)",-0.583984375,0.8,16
46644.0,"Sergio (replica B)",-0.5852864583333334,0.8,16
46702.0,"Sergio (replica B)",-0.58203125,0.8,16
46770.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
46852.0,"Sergio (replica B)",-0.5846354166666666,0.8,16
46948.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
47037.0,"Sergio (replica B)",-0.5846354166666666,0.8,16
47064.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
47159.0,"Sergio (replica B)",-0.583984375,0.8,16
47201.0,"Sergio (replica B)",-0.58203125,0.8,16
47364.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
47557.0,"Sergio (replica B)",-0.5826822916666666,0.8,16
47788.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
48062.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
48388.0,"Sergio (replica B)",-0.5846354166666666,0.8,16
48708.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
48775.0,"Sergio (replica B)",-0.58203125,0.8,16
49152.0,"Sergio (replica B)",-0.5836588541666666,0.8,16
49236.0,"Sergio (replica B)",-0.5817057291666666,0.8,16
49784.0,"Sergio (replica B)",-0.5830078125,0.8,16
50436.0,"Sergio (replica B)",-0.5830078125,0.8,16
50552.0,"Sergio (replica B)",-0.583984375,0.8,16
50724.0,"Sergio (replica B)",-0.5830078125,0.8,16
51210.0,"Sergio (replica B)",-0.5797526041666666,0.8,16
52132.0,"Sergio (replica B)",-0.5833333333333334,0.8,16
52251.0,"Sergio (replica B)",-0.5836588541666666,0.8,16
52744.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
53228.0,"Sergio (replica B)",-0.5830078125,0.8,16
54532.0,"Sergio (replica B)",-0.5843098958333334,0.8,16
55108.0,"Sergio (replica B)",-0.5823567708333334,0.8,16
55109.0,"Sergio (replica B)",-0.58203125,0.8,16
55110.0,"Sergio (replica B)",-0.5794270833333334,0.8,16
55111.0,"Sergio (replica B)",-0.5804036458333334,0.8,16
55112.0,"Sergio (replica B)",-0.580078125,0.8,16
55113.0,"Sergio (replica B)",-0.5813802083333334,0.8,16
